Line,RECS,UsedAlt_m,GHead_deg,Lat_deg,Lon_deg,Galt_m,Gtm_sec,mereni
760,3767,77,90,49.175587,15.947407,578.30,28001,1782.73
760,3768,78,89,49.175610,15.947819,578.50,28002,1693.80
760,3769,78,88,49.175635,15.948231,578.50,28003,1823.08
760,3770,78,87,49.175662,15.948640,578.40,28004,1783.30
760,3771,78,86,49.175688,15.949046,578.40,28005,1820.18
760,3772,76,85,49.175713,15.949454,579.10,28006,1699.79
760,3773,75,85,49.175740,15.949854,579.30,28007,1758.30
760,3774,71,85,49.175767,15.950237,579.50,28008,1840.33
760,3775,68,85,49.175800,15.950594,579.80,28009,1735.31
760,3776,64,84,49.175843,15.950932,579.70,28010,1592.58
760,3777,61,84,49.175898,15.951256,579.70,28011,1555.92
760,3778,59,82,49.175953,15.951687,585.20,28012,1497.35
760,3779,56,81,49.176028,15.952059,588.50,28013,1565.47
760,3780,56,78,49.176115,15.952426,591.90,28014,1526.89
760,3781,56,76,49.176213,15.952789,595.10,28015,1458.45
760,3782,56,73,49.176318,15.953149,597.20,28016,1595.47
760,3783,57,72,49.176428,15.953512,598.30,28017,1500.59
760,3784,58,69,49.176537,15.953897,600.30,28018,1402.74
760,3785,60,68,49.176651,15.954254,600.70,28019,1439.88
760,3786,62,66,49.176767,15.954629,602.30,28020,1469.44
760,3787,62,66,49.176885,15.954999,603.60,28021,1435.85
760,3788,67,65,49.177008,15.955384,605.40,28022,1481.50
760,3789,71,65,49.177132,15.955767,605.70,28023,1523.36
760,3790,76,65,49.177255,15.956152,605.20,28024,1606.57
760,3791,78,64,49.177387,15.956537,603.80,28025,1642.14
760,3792,83,64,49.177520,15.956922,602.10,28026,1609.18
760,3793,86,64,49.177647,15.957314,600.50,28027,1787.10
760,3794,90,64,49.177753,15.957709,599.40,28028,1653.42
760,3795,92,64,49.177833,15.958111,598.10,28029,1744.76
760,3796,94,66,49.177888,15.958511,596.60,28030,1705.92
760,3797,97,69,49.177913,15.958906,596.30,28031,1822.66
760,3798,102,73,49.177903,15.959292,595.60,28032,1916.69
760,3799,106,79,49.177860,15.959661,594.20,28033,1781.71
760,3800,107,86,49.177797,15.960014,592.80,28034,1921.76
760,3801,111,92,49.177706,15.960349,590.80,28035,1948.98
760,3802,113,99,49.177587,15.960652,589.20,28036,1929.44
760,3803,110,107,49.177442,15.960921,588.20,28037,2044.26
760,3804,110,107,49.177280,15.961154,587.40,28038,2043.52
760,3805,108,122,49.177118,15.961377,586.70,28039,1983.62
760,3806,102,128,49.176937,15.961582,585.70,28040,2013.24
760,3807,96,134,49.176732,15.961724,584.90,28041,1876.28
760,3808,91,142,49.176508,15.961779,584.10,28042,1800.36
760,3809,90,150,49.176290,15.961784,580.30,28043,1884.88
760,3810,90,158,49.176075,15.961731,577.60,28044,1841.22
760,3811,90,158,49.175872,15.961624,574.80,28045,1853.81
760,3812,87,179,49.175685,15.961462,572.00,28046,1790.54
760,3813,85,190,49.175523,15.961244,569.30,28047,1862.09
760,3814,80,200,49.175380,15.960966,567.80,28048,1954.32
760,3815,76,211,49.175270,15.960694,563.60,28049,1802.76
760,3816,71,220,49.175178,15.960384,560.80,28050,1756.31
760,3817,65,230,49.175113,15.960052,559.90,28051,1892.47
760,3818,63,239,49.175075,15.959697,560.50,28052,1776.60
760,3819,59,246,49.175055,15.959340,561.40,28053,1843.85
760,3820,56,253,49.175040,15.958979,561.80,28054,1664.25
760,3821,53,259,49.175033,15.958619,562.40,28055,1697.65
760,3822,51,264,49.175037,15.958256,564.40,28056,1656.81
760,3823,52,267,49.175038,15.957899,566.40,28057,1677.33
760,3824,51,269,49.175035,15.957537,567.90,28058,1617.82
760,3825,54,270,49.175032,15.957179,569.20,28059,1618.70
760,3826,57,270,49.175022,15.956821,570.20,28060,1748.72
760,3827,57,270,49.175002,15.956471,570.70,28061,1726.51
760,3828,59,269,49.174968,15.956124,572.10,28062,1828.89
760,3829,59,267,49.174918,15.955789,573.00,28063,1853.92
760,3830,59,265,49.174857,15.955457,574.60,28064,1747.61
760,3831,57,262,49.174790,15.955139,575.80,28065,1777.99
760,3832,58,258,49.174726,15.954831,576.30,28066,1828.30
760,3833,58,258,49.174672,15.954517,577.00,28067,1810.21
760,3834,57,255,49.174623,15.954189,578.80,28068,1762.15
760,3835,55,255,49.174590,15.953866,580.60,28069,1795.78
760,3836,53,256,49.174571,15.953559,581.80,28070,1539.78
760,3837,50,259,49.174562,15.953232,584.60,28071,1630.59
760,3838,49,262,49.174563,15.952915,586.60,28072,1659.22
760,3839,48,265,49.174578,15.952599,588.60,28073,1522.85
760,3840,48,268,49.174600,15.952284,590.10,28074,1545.67
760,3841,46,272,49.174632,15.951972,591.60,28075,1414.27
760,3842,43,274,49.174667,15.951659,592.90,28076,1417.20
760,3843,40,277,49.174700,15.951331,594.60,28077,1424.83
760,3844,39,278,49.174733,15.950992,595.70,28078,1377.45
760,3845,38,279,49.174777,15.950692,593.50,28079,1365.65
760,3846,39,280,49.174815,15.950380,591.50,28080,1317.39
760,3847,39,280,49.174848,15.950067,589.50,28081,1387.64
760,3848,42,280,49.174873,15.949754,588.10,28082,1488.61
760,3849,41,280,49.174893,15.949439,587.30,28083,1315.41
760,3850,44,280,49.174903,15.949124,586.50,28084,1341.25
760,3851,46,278,49.174900,15.948806,585.90,28085,1407.97
760,3852,47,276,49.174888,15.948484,585.10,28086,1442.00
760,3853,50,273,49.174873,15.948162,584.30,28087,1413.54
760,3854,53,271,49.174850,15.947837,584.00,28088,1443.37
760,3855,57,268,49.174820,15.947507,584.20,28089,1589.25
760,3856,59,266,49.174790,15.947172,584.20,28090,1545.83
760,3857,62,265,49.174757,15.946834,584.50,28091,1577.06
760,3858,62,264,49.174725,15.946492,584.80,28092,1440.96
760,3859,65,263,49.174695,15.946146,585.20,28093,1580.75
760,3860,68,263,49.174668,15.945799,586.00,28094,1541.61
760,3861,70,263,49.174643,15.945446,587.10,28095,1645.96
760,3862,75,263,49.174625,15.945089,588.60,28096,1556.55
760,3863,75,263,49.174618,15.944732,589.30,28097,1588.62
760,3864,79,265,49.174603,15.944375,590.20,28098,1708.13
760,3865,80,266,49.174602,15.944006,591.50,28099,1657.18
760,3866,84,267,49.174602,15.943634,592.30,28100,1620.01
760,3867,86,269,49.174603,15.943256,592.80,28101,1562.96
760,3868,89,270,49.174605,15.942862,593.50,28102,1708.87
760,3869,91,270,49.174610,15.942481,594.00,28103,1566.82
760,3870,95,271,49.174616,15.942091,594.30,28104,1700.42
760,3871,98,271,49.174623,15.941699,593.90,28105,1704.73
760,3872,104,272,49.174633,15.941306,592.90,28106,1665.35
760,3873,108,272,49.174647,15.940911,592.30,28107,1731.83
760,3874,111,273,49.174660,15.940514,591.80,28108,1819.25
760,3875,113,273,49.174673,15.940117,591.40,28109,1850.62
760,3876,113,273,49.174688,15.939721,591.30,28110,1882.95
760,3877,113,274,49.174702,15.939321,591.40,28111,1715.59
760,3878,113,274,49.174710,15.938921,592.00,28112,1808.04
760,3879,111,273,49.174718,15.938519,592.20,28113,1675.17
760,3880,109,274,49.174722,15.938116,592.50,28114,1735.33
760,3881,108,273,49.174723,15.937712,592.80,28115,1708.27
760,3882,107,272,49.174720,15.937307,593.60,28116,1739.44
760,3883,105,272,49.174717,15.936901,594.40,28117,1656.08
760,3884,104,271,49.174708,15.936494,595.20,28118,1773.49
760,3885,104,270,49.174698,15.936087,595.80,28119,1704.78
760,3886,104,270,49.174688,15.935681,596.60,28120,1666.79
760,3887,104,269,49.174678,15.935274,597.30,28121,1724.92
760,3888,104,269,49.174663,15.934866,598.30,28122,1757.51
760,3889,104,268,49.174647,15.934462,599.20,28123,1647.71
760,3890,104,268,49.174630,15.934050,600.60,28124,1575.23
760,3891,106,268,49.174608,15.933644,601.50,28125,1816.80
760,3892,106,267,49.174580,15.933236,601.70,28126,1742.95
760,3893,106,266,49.174552,15.932824,601.50,28127,1754.34
760,3894,107,266,49.174523,15.932414,600.50,28128,1792.91
760,3895,108,265,49.174495,15.932002,599.40,28129,1886.37
760,3896,107,265,49.174472,15.931591,597.70,28130,1663.37
760,3897,106,265,49.174457,15.931174,596.70,28131,1593.97
760,3898,103,265,49.174445,15.930759,596.60,28132,1659.98
760,3899,99,266,49.174440,15.930352,595.90,28133,1547.45
760,3900,95,267,49.174440,15.929937,596.20,28134,1509.17
760,3901,94,268,49.174440,15.929522,596.40,28135,1493.73
760,3902,93,270,49.174447,15.929109,596.80,28136,1505.42
760,3903,92,270,49.174455,15.928692,597.30,28137,1489.67
760,3904,92,271,49.174465,15.928274,597.70,28138,1441.37
760,3905,92,272,49.174478,15.927854,598.00,28139,1476.38
760,3906,93,272,49.174490,15.927434,598.30,28140,1451.48
760,3907,92,273,49.174501,15.927014,598.80,28141,1435.58
760,3908,91,273,49.174515,15.926590,599.60,28142,1553.33
760,3909,89,273,49.174532,15.926165,601.00,28143,1437.45
760,3910,88,274,49.174548,15.925737,602.30,28144,1405.23
760,3911,86,274,49.174562,15.925304,603.00,28145,1228.73
760,3912,83,274,49.174573,15.924866,603.30,28146,1151.11
760,3913,81,273,49.174585,15.924426,603.40,28147,1234.77
760,3914,79,274,49.174595,15.923987,603.60,28148,1114.01
760,3915,79,273,49.174598,15.923547,604.20,28149,1145.99
760,3916,78,273,49.174597,15.923109,604.80,28150,1095.34
760,3917,77,272,49.174590,15.922671,605.50,28151,1104.33
760,3918,77,271,49.174580,15.922234,606.10,28152,1070.56
760,3919,77,270,49.174565,15.921794,606.80,28153,1103.22
760,3920,77,269,49.174543,15.921354,607.80,28154,1141.33
760,3921,77,269,49.174523,15.920912,609.10,28155,1119.51
760,3922,78,267,49.174498,15.920469,610.70,28156,1033.76
760,3923,79,267,49.174473,15.920024,612.30,28157,1096.19
760,3924,80,267,49.174445,15.919571,613.40,28158,1109.66
760,3925,82,266,49.174422,15.919117,613.60,28159,1132.82
760,3926,86,266,49.174400,15.918657,613.30,28160,1181.19
760,3927,87,266,49.174375,15.918190,613.20,28161,1307.76
760,3928,90,266,49.174353,15.917724,611.80,28162,1323.98
760,3929,92,266,49.174333,15.917250,610.60,28163,1369.78
760,3930,94,266,49.174313,15.916774,609.60,28164,1580.82
760,3931,98,267,49.174297,15.916292,608.40,28165,1576.00
760,3932,102,267,49.174281,15.915807,607.20,28166,1632.07
760,3933,104,267,49.174268,15.915322,605.90,28167,1574.05
760,3934,107,268,49.174255,15.914834,605.00,28168,1741.82
760,3935,110,268,49.174247,15.914347,604.10,28169,1648.57
760,3936,114,268,49.174242,15.913859,603.50,28170,1740.88
760,3937,117,269,49.174240,15.913371,603.20,28171,1791.20
760,3938,117,269,49.174243,15.912882,603.10,28172,1783.12
760,3939,117,270,49.174248,15.912391,602.90,28173,1715.07
760,3940,116,270,49.174255,15.911896,602.50,28174,1684.20
760,3941,115,271,49.174262,15.911397,602.20,28175,1606.80
760,3942,114,272,49.174272,15.910897,602.30,28176,1651.88
760,3943,114,272,49.174281,15.910397,603.00,28177,1599.98
760,3944,114,272,49.174293,15.909899,602.60,28178,1547.12
760,3945,112,273,49.174307,15.909402,602.40,28179,1597.04
760,3946,111,273,49.174317,15.908907,602.60,28180,1578.18
760,3947,110,273,49.174328,15.908416,603.00,28181,1586.56
760,3948,109,273,49.174340,15.907927,603.10,28182,1552.36
760,3949,108,273,49.174353,15.907439,603.60,28183,1431.27
760,3950,108,273,49.174363,15.906949,604.50,28184,1560.66
760,3951,106,273,49.174372,15.906460,605.50,28185,1551.32
760,3952,106,273,49.174382,15.905972,606.70,28186,1529.11
760,3953,104,273,49.174395,15.905487,607.10,28187,1446.39
760,3954,102,273,49.174407,15.905002,607.40,28188,1433.56
760,3955,101,273,49.174418,15.904517,607.60,28189,1417.62
760,3956,100,273,49.174432,15.904031,607.40,28190,1431.57
760,3957,99,273,49.174445,15.903547,607.10,28191,1442.55
760,3958,98,273,49.174458,15.903067,607.00,28192,1474.86
760,3959,97,273,49.174470,15.902589,607.20,28193,1568.58
760,3960,96,273,49.174478,15.902112,607.70,28194,1554.84
760,3961,95,273,49.174480,15.901637,608.20,28195,1448.01
760,3962,95,273,49.174478,15.901160,609.20,28196,1583.52
760,3963,94,272,49.174468,15.900687,610.00,28197,1515.89
760,3964,92,271,49.174457,15.900219,610.90,28198,1500.54
760,3965,91,270,49.174442,15.899750,611.40,28199,1524.46
760,3966,90,269,49.174423,15.899287,611.70,28200,1591.97
760,3967,90,269,49.174402,15.898822,612.40,28201,1497.99
760,3968,89,268,49.174380,15.898357,612.80,28202,1623.18
760,3969,87,268,49.174360,15.897896,613.50,28203,1612.86
760,3970,86,267,49.174340,15.897429,614.00,28204,1521.68
760,3971,84,267,49.174318,15.896966,614.90,28205,1602.39
760,3972,83,267,49.174295,15.896507,615.30,28206,1487.55
760,3973,81,267,49.174272,15.896042,616.10,28207,1515.69
760,3974,81,267,49.174245,15.895581,618.00,28208,1474.74
760,3975,80,266,49.174218,15.895119,619.30,28209,1510.40
760,3976,80,266,49.174193,15.894659,621.00,28210,1521.69
760,3977,83,266,49.174166,15.894201,622.40,28211,1618.41
760,3978,83,266,49.174143,15.893742,623.00,28212,1527.84
760,3979,86,266,49.174117,15.893282,624.10,28213,1534.68
760,3980,87,266,49.174095,15.892821,624.90,28214,1480.27
760,3981,90,266,49.174078,15.892364,625.50,28215,1514.46
760,3982,89,266,49.174067,15.891904,626.30,28216,1507.17
760,3983,90,267,49.174062,15.891447,627.30,28217,1406.33
760,3984,90,268,49.174063,15.890989,628.30,28218,1530.75
760,3985,90,268,49.174068,15.890531,628.80,28219,1329.80
760,3986,89,270,49.174070,15.890064,630.70,28220,1303.64
760,3987,90,271,49.174080,15.889601,631.30,28221,1281.02
760,3988,88,271,49.174092,15.889139,631.50,28222,1299.73
760,3989,85,272,49.174105,15.888674,632.20,28223,1172.27
760,3990,83,272,49.174121,15.888209,632.30,28224,1168.90
760,3991,81,273,49.174138,15.887742,632.30,28225,1146.17
760,3992,82,273,49.174157,15.887277,632.30,28226,1183.05
760,3993,83,274,49.174175,15.886812,632.50,28227,1187.54
760,3994,87,274,49.174191,15.886351,633.00,28228,1168.66
760,3995,90,274,49.174208,15.885889,633.60,28229,1174.80
760,3996,96,274,49.174223,15.885429,634.30,28230,1342.24
760,3997,103,274,49.174238,15.884970,635.00,28231,1280.09
760,3998,108,274,49.174250,15.884512,635.90,28232,1421.16
760,3999,112,274,49.174262,15.884057,637.10,28233,1441.70
760,4000,113,273,49.174273,15.883604,638.60,28234,1525.58
760,4001,113,273,49.174281,15.883152,640.70,28235,1488.70
760,4002,114,273,49.174283,15.882702,642.90,28236,1428.87
760,4003,116,272,49.174280,15.882252,644.40,28237,1458.44
760,4004,115,272,49.174272,15.881807,645.40,28238,1522.44
760,4005,114,271,49.174263,15.881366,646.90,28239,1508.59
760,4006,115,270,49.174252,15.880929,648.70,28240,1424.04
760,4007,114,270,49.174240,15.880494,650.30,28241,1531.44
760,4008,115,269,49.174230,15.880062,651.60,28242,1482.36
760,4009,115,269,49.174222,15.879639,653.20,28243,1524.20
760,4010,115,269,49.174213,15.879217,654.80,28244,1573.07
760,4011,115,269,49.174205,15.878802,656.60,28245,1554.96
760,4012,113,269,49.174197,15.878391,658.60,28246,1570.67
760,4013,113,269,49.174188,15.877982,660.60,28247,1586.04
760,4014,110,269,49.174182,15.877582,662.20,28248,1512.23
760,4015,109,269,49.174180,15.877211,663.20,28249,1383.72
760,4016,108,270,49.174170,15.876792,664.70,28250,1500.86
760,4017,106,269,49.174163,15.876391,666.10,28251,1488.80
760,4018,106,269,49.174157,15.875994,668.00,28252,1585.70
760,4019,107,269,49.174153,15.875599,670.50,28253,1502.73
760,4020,107,270,49.174158,15.875226,672.40,28254,1534.53
760,4021,109,270,49.174158,15.874816,674.80,28255,1601.34
760,4022,107,270,49.174163,15.874419,676.30,28256,1571.95
760,4023,109,271,49.174170,15.874022,677.50,28257,1563.77
760,4024,110,271,49.174175,15.873624,677.90,28258,1597.83
760,4025,109,272,49.174182,15.873226,677.80,28259,1596.21
760,4026,108,272,49.174187,15.872814,678.30,28260,1699.30
760,4027,106,272,49.174195,15.872412,678.20,28261,1866.32
760,4028,103,272,49.174203,15.872002,678.40,28262,1762.87
760,4029,100,272,49.174208,15.871594,678.60,28263,1904.42
760,4030,98,272,49.174211,15.871186,679.30,28264,1776.92
760,4031,97,272,49.174213,15.870781,680.20,28265,1848.76
760,4032,97,272,49.174217,15.870377,681.10,28266,1727.53
760,4033,98,272,49.174217,15.869974,682.00,28267,1821.25
760,4034,98,272,49.174218,15.869574,682.00,28268,1757.00
760,4035,96,271,49.174218,15.869164,682.20,28269,1771.96
760,4036,96,271,49.174217,15.868747,682.50,28270,1773.61
760,4037,95,271,49.174215,15.868331,682.70,28271,1687.64
760,4038,95,271,49.174217,15.867926,682.10,28272,1568.27
760,4039,94,271,49.174218,15.867512,682.20,28273,1671.68
760,4040,94,271,49.174223,15.867101,681.60,28274,1466.42
760,4041,95,271,49.174227,15.866682,681.00,28275,1573.92
760,4042,99,271,49.174227,15.866267,680.40,28276,1535.73
760,4043,99,271,49.174223,15.865844,680.40,28277,1429.41
760,4044,99,271,49.174222,15.865424,679.80,28278,1428.77
760,4045,102,271,49.174218,15.865002,679.60,28279,1353.65
760,4046,101,270,49.174210,15.864582,679.30,28280,1392.63
760,4047,102,270,49.174207,15.864161,679.10,28281,1543.07
760,4048,102,270,49.174207,15.863746,678.70,28282,1383.71
760,4049,101,270,49.174207,15.863327,678.70,28283,1452.59
760,4050,101,270,49.174205,15.862911,678.20,28284,1552.16
760,4051,101,270,49.174205,15.862494,678.00,28285,1552.24
760,4052,101,270,49.174235,15.862094,677.50,28286,1499.28
760,4053,101,272,49.174265,15.861676,678.90,28287,1699.61
760,4054,101,273,49.174310,15.861262,679.30,28288,1601.69
760,4055,102,275,49.174365,15.860852,679.40,28289,1773.03
760,4056,104,277,49.174428,15.860447,679.40,28290,1838.33
760,4057,104,280,49.174503,15.860039,679.70,28291,1820.89
760,4058,104,282,49.174583,15.859632,679.80,28292,1875.73
750,4059,104,284,49.174672,15.859226,680.50,28293,1797.99
750,4060,105,286,49.174762,15.858816,681.90,28294,1905.12
750,4061,104,287,49.174853,15.858404,682.40,28295,1686.13
750,4062,104,288,49.174942,15.857990,682.30,28296,1790.14
750,4063,104,288,49.175016,15.857574,681.70,28297,1698.02
750,4064,108,289,49.175072,15.857154,680.80,28298,1733.88
750,4065,109,287,49.175100,15.856731,680.10,28299,1722.95
750,4066,110,285,49.175120,15.856314,679.50,28300,1522.05
750,4067,113,282,49.175106,15.855907,679.40,28301,1689.64
750,4068,113,282,49.175048,15.855514,680.00,28302,1761.19
750,4069,115,272,49.174953,15.855146,680.50,28303,1715.16
750,4070,117,266,49.174832,15.854804,680.40,28304,1722.11
750,4071,117,259,49.174683,15.854492,680.80,28305,1767.64
750,4072,120,250,49.174515,15.854214,681.10,28306,1602.69
750,4073,122,242,49.174327,15.853974,681.90,28307,1754.14
750,4074,122,242,49.174127,15.853771,682.00,28308,1832.00
750,4075,126,228,49.173917,15.853606,682.10,28309,1826.33
750,4076,128,221,49.173693,15.853491,682.40,28310,1884.19
750,4077,129,214,49.173462,15.853435,681.00,28311,1871.28
750,4078,131,207,49.173222,15.853427,681.00,28312,1800.26
750,4079,131,207,49.172981,15.853467,681.50,28313,1920.17
750,4080,134,191,49.172745,15.853557,681.50,28314,1991.86
750,4081,134,191,49.172515,15.853697,681.40,28315,1936.27
750,4082,136,174,49.172298,15.853876,681.50,28316,1909.59
750,4083,136,174,49.172108,15.854081,683.40,28317,1976.52
750,4084,137,160,49.171938,15.854334,684.40,28318,1840.95
750,4085,139,152,49.171796,15.854629,685.30,28319,1873.49
750,4086,141,145,49.171683,15.854949,685.60,28320,1963.85
750,4087,145,136,49.171605,15.855297,685.50,28321,1978.46
750,4088,148,128,49.171560,15.855687,685.70,28322,2075.24
750,4089,148,119,49.171558,15.856062,684.40,28323,1980.51
750,4090,145,109,49.171598,15.856452,683.70,28324,1883.73
750,4091,144,100,49.171675,15.856837,683.60,28325,2114.47
750,4092,143,91,49.171775,15.857209,682.60,28326,2000.52
750,4093,142,83,49.171895,15.857582,681.90,28327,1976.56
750,4094,139,75,49.172025,15.857962,681.50,28328,2030.44
750,4095,135,70,49.172170,15.858296,679.90,28329,2047.57
750,4096,130,65,49.172313,15.858641,679.40,28330,1930.68
750,4097,128,62,49.172450,15.858992,678.70,28331,1836.67
750,4098,123,60,49.172570,15.859372,677.80,28332,1769.10
750,4099,120,61,49.172670,15.859737,675.10,28333,1715.67
750,4100,118,62,49.172762,15.860112,672.20,28334,1861.60
750,4101,115,64,49.172840,15.860494,669.80,28335,1749.62
750,4102,112,67,49.172898,15.860879,667.40,28336,1665.07
750,4103,110,71,49.172933,15.861275,665.30,28337,1707.98
750,4104,107,74,49.172972,15.861666,663.20,28338,1796.08
750,4105,104,77,49.172965,15.862077,662.80,28339,1706.97
750,4106,102,82,49.172957,15.862444,661.70,28340,1660.51
