RECS,Line,DTsc_sec,UsedAlt_m,GHead_deg,Lat_deg,Lon_deg,Galt_m,Gtm_sec,Epoch_sec,ALTsp_m,mereni
6232,190,2648,131,310,50.115316,12.396114,1057.80,32960,1334826560,131.72,710.30
6233,190,2649,137,310,50.115583,12.395641,1053.70,32961,1334826561,137.54,699.30
6234,190,2650,142,310,50.115841,12.395159,1048.80,32962,1334826562,142.96,750.91
6235,190,2651,147,310,50.116099,12.394677,1044.50,32963,1334826563,147.30,785.69
6236,190,2652,146,310,50.116358,12.394196,1040.00,32964,1334826564,146.91,945.77
6237,190,2653,143,310,50.116618,12.393716,1035.70,32965,1334826565,143.71,796.22
6238,190,2654,135,310,50.116876,12.393232,1030.40,32966,1334826566,135.66,909.95
6239,190,2655,125,310,50.117133,12.392747,1025.30,32967,1334826567,125.24,892.55
6240,190,2656,119,309,50.117388,12.392262,1020.60,32968,1334826568,119.50,762.19
6241,190,2657,109,309,50.117643,12.391784,1015.50,32969,1334826569,109.47,788.67
6242,190,2658,100,309,50.117904,12.391307,1011.40,32970,1334826570,100.53,772.97
6243,190,2659,93,309,50.118172,12.390831,1007.80,32971,1334826571,93.97,695.43
6244,190,2660,89,310,50.118444,12.390359,1004.40,32972,1334826572,89.36,695.81
6245,190,2661,87,310,50.118718,12.389887,1000.10,32973,1334826573,87.14,700.64
6246,190,2662,86,311,50.118991,12.389416,995.30,32974,1334826574,86.32,694.73
6247,190,2663,86,311,50.119264,12.388941,989.60,32975,1334826575,86.75,688.35
6248,190,2664,89,311,50.119534,12.388464,985.00,32976,1334826576,89.71,729.64
6249,190,2665,91,311,50.119804,12.387989,981.30,32977,1334826577,91.90,707.99
6250,190,2666,98,311,50.120074,12.387515,979.60,32978,1334826578,98.23,722.09
6251,190,2667,105,311,50.120341,12.387041,977.30,32979,1334826579,105.14,718.33
6252,190,2668,112,311,50.120604,12.386561,974.80,32980,1334826580,112.67,780.83
6253,190,2669,120,311,50.120868,12.386086,972.50,32981,1334826581,120.05,821.20
6254,190,2670,123,310,50.121131,12.385614,970.20,32982,1334826582,123.09,794.24
6255,190,2671,130,310,50.121389,12.385147,967.90,32983,1334826583,130.32,870.92
6256,190,2672,136,310,50.121648,12.384667,967.90,32984,1334826584,136.56,899.80
6257,190,2673,141,310,50.121903,12.384191,968.20,32985,1334826585,141.79,895.51
6258,190,2674,142,310,50.122159,12.383726,968.60,32986,1334826586,142.96,963.03
6259,190,2675,145,310,50.122414,12.383264,970.00,32987,1334826587,145.27,907.03
6260,190,2676,147,310,50.122669,12.382807,971.70,32988,1334826588,147.06,942.29
6261,190,2677,148,310,50.122924,12.382354,974.00,32989,1334826589,148.94,869.74
6262,190,2678,151,310,50.123178,12.381902,975.90,32990,1334826590,151.24,930.84
6263,190,2679,151,310,50.123424,12.381451,977.50,32991,1334826591,151.75,926.83
6264,190,2680,154,310,50.123668,12.380999,978.90,32992,1334826592,154.95,957.85
6265,190,2681,157,310,50.123908,12.380546,980.20,32993,1334826593,157.80,941.92
6266,190,2682,160,310,50.124144,12.380096,981.70,32994,1334826594,160.53,1025.12
6267,190,2683,159,309,50.124376,12.379647,984.20,32995,1334826595,159.95,1059.03
6268,190,2684,157,309,50.124604,12.379206,987.30,32996,1334826596,157.14,1045.66
6269,190,2685,150,309,50.124833,12.378764,989.70,32997,1334826597,150.77,1051.77
6270,190,2686,141,308,50.125054,12.378324,991.00,32998,1334826598,141.56,961.47
6271,190,2687,129,308,50.125264,12.377881,991.50,32999,1334826599,129.18,902.55
6272,190,2688,122,308,50.125472,12.377441,992.80,33000,1334826600,122.04,921.57
6273,190,2689,110,307,50.125679,12.377007,993.80,33001,1334826601,110.87,859.08
6274,190,2690,100,307,50.125891,12.376579,994.80,33002,1334826602,100.76,788.99
6275,190,2691,92,306,50.126099,12.376152,996.00,33003,1334826603,92.10,780.62
6276,190,2692,87,307,50.126304,12.375731,996.80,33004,1334826604,87.22,741.90
6277,190,2693,79,307,50.126514,12.375299,999.60,33005,1334826605,79.10,703.31
6278,190,2694,72,307,50.126724,12.374877,1002.10,33006,1334826606,72.07,694.18
6279,190,2695,65,307,50.126934,12.374457,1004.40,33007,1334826607,65.39,716.24
6280,190,2696,61,307,50.127144,12.374042,1005.70,33008,1334826608,61.45,632.38
6281,190,2697,59,307,50.127356,12.373625,1006.80,33009,1334826609,59.20,663.75
6282,190,2698,56,307,50.127571,12.373209,1007.70,33010,1334826610,56.75,649.75
6283,190,2699,55,308,50.127784,12.372799,1008.40,33011,1334826611,55.85,613.33
6284,190,2700,57,308,50.127999,12.372386,1008.80,33012,1334826612,57.86,610.79
6285,190,2701,58,308,50.128219,12.371969,1009.30,33013,1334826613,58.07,590.54
6286,190,2702,59,308,50.128444,12.371547,1011.20,33014,1334826614,59.65,624.90
6287,190,2703,61,309,50.128664,12.371129,1011.50,33015,1334826615,61.72,581.21
6288,190,2704,65,309,50.128886,12.370711,1012.10,33016,1334826616,65.24,603.57
6289,190,2705,69,309,50.129109,12.370294,1012.20,33017,1334826617,69.53,635.45
6290,190,2706,71,309,50.129331,12.369877,1011.60,33018,1334826618,71.17,683.76
6291,190,2707,75,309,50.129553,12.369462,1010.90,33019,1334826619,75.66,686.13
6292,190,2708,80,309,50.129774,12.369046,1010.70,33020,1334826620,80.85,659.84
6293,190,2709,85,309,50.130001,12.368624,1011.00,33021,1334826621,85.58,722.13
6294,190,2710,87,309,50.130219,12.368201,1009.90,33022,1334826622,87.06,738.71
6295,190,2711,90,309,50.130438,12.367772,1009.50,33023,1334826623,90.69,704.65
6296,190,2712,94,309,50.130656,12.367344,1009.20,33024,1334826624,94.05,747.18
6297,190,2713,97,309,50.130874,12.366917,1009.30,33025,1334826625,97.91,747.43
6298,190,2714,101,308,50.131101,12.366494,1009.70,33026,1334826626,101.11,796.91
6299,190,2715,101,308,50.131324,12.366075,1009.90,33027,1334826627,101.93,778.32
6300,190,2716,103,308,50.131553,12.365661,1010.70,33028,1334826628,103.81,775.14
6301,190,2717,104,309,50.131782,12.365249,1011.50,33029,1334826629,104.47,867.68
6302,190,2718,104,309,50.132011,12.364839,1012.50,33030,1334826630,104.16,812.24
6303,190,2719,102,310,50.132244,12.364427,1014.30,33031,1334826631,102.75,772.51
6304,190,2720,101,310,50.132474,12.364014,1015.10,33032,1334826632,101.04,738.20
6305,190,2721,98,310,50.132704,12.363599,1015.60,33033,1334826633,98.89,774.64
6306,190,2722,97,310,50.132934,12.363189,1015.10,33034,1334826634,97.25,699.33
6307,190,2723,94,310,50.133166,12.362779,1014.80,33035,1334826635,94.05,694.42
6308,190,2724,91,310,50.133401,12.362372,1014.40,33036,1334826636,91.74,719.64
6309,190,2725,86,311,50.133641,12.361967,1013.20,33037,1334826637,86.40,684.54
6310,190,2726,82,311,50.133883,12.361564,1011.50,33038,1334826638,82.57,703.48
6311,170,715,109,150,50.131668,12.365699,1045.70,39503,1334833103,109.23,783.13
6312,170,716,116,150,50.131306,12.365996,1048.00,39504,1334833104,116.85,685.93
6313,170,717,123,151,50.130944,12.366286,1049.40,39505,1334833105,123.99,735.18
6314,170,718,131,152,50.130581,12.366577,1050.60,39506,1334833106,131.57,702.08
6315,170,720,134,152,50.129849,12.367154,1052.10,39508,1334833108,134.57,766.80
6316,170,721,140,152,50.129484,12.367434,1051.50,39509,1334833109,140.74,727.38
6317,170,722,145,152,50.129119,12.367709,1050.50,39510,1334833110,145.58,771.44
6318,170,723,148,153,50.128756,12.367977,1049.00,39511,1334833111,148.86,822.16
6319,170,724,150,153,50.128393,12.368244,1047.20,39512,1334833112,150.03,846.32
6320,170,725,149,154,50.128029,12.368506,1045.30,39513,1334833113,149.52,780.99
6321,170,726,148,154,50.127669,12.368759,1043.50,39514,1334833114,148.12,741.71
6322,170,727,145,154,50.127307,12.369011,1041.30,39515,1334833115,145.66,755.32
6323,170,728,142,155,50.126951,12.369260,1039.20,39516,1334833116,142.65,738.02
6324,170,729,141,155,50.126601,12.369521,1037.80,39517,1334833117,141.17,724.71
6325,170,730,138,155,50.126271,12.369776,1036.10,39518,1334833118,138.94,721.21
6326,170,731,138,155,50.125929,12.370041,1035.10,39519,1334833119,138.28,681.88
6327,170,732,137,154,50.125596,12.370302,1034.30,39520,1334833120,137.54,696.95
6328,170,733,138,153,50.125271,12.370567,1033.10,39521,1334833121,138.20,679.38
6329,170,734,137,153,50.124948,12.370827,1030.90,39522,1334833122,137.77,712.03
6330,170,735,138,152,50.124633,12.371092,1028.50,39523,1334833123,138.79,659.08
6331,170,736,139,152,50.124321,12.371377,1026.50,39524,1334833124,139.69,652.89
6332,170,737,141,152,50.124011,12.371682,1025.20,39525,1334833125,141.17,613.01
6333,170,738,141,150,50.123708,12.371992,1024.20,39526,1334833126,141.17,648.03
6334,170,739,142,149,50.123416,12.372296,1023.40,39527,1334833127,142.89,643.89
6335,170,740,145,147,50.123151,12.372567,1020.30,39528,1334833128,145.93,680.59
6336,170,741,151,147,50.122879,12.372859,1017.30,39529,1334833129,151.16,688.62
6337,170,742,156,146,50.122611,12.373154,1014.00,39530,1334833130,156.43,739.90
6338,170,743,158,146,50.122346,12.373452,1010.40,39531,1334833131,158.54,772.08
6339,170,744,164,145,50.122086,12.373759,1006.50,39532,1334833132,164.28,782.85
6340,170,745,170,144,50.121836,12.374074,1002.30,39533,1334833133,170.45,762.21
6341,170,746,176,143,50.121593,12.374399,998.20,39534,1334833134,176.19,754.19
6342,170,747,178,142,50.121359,12.374731,994.20,39535,1334833135,178.26,860.22
6343,170,748,182,140,50.121131,12.375069,990.20,39536,1334833136,182.43,823.62
6344,170,749,184,139,50.120904,12.375407,986.40,39537,1334833137,184.89,794.13
6345,170,750,186,137,50.120679,12.375740,982.70,39538,1334833138,186.38,872.88
6346,170,751,187,136,50.120454,12.376074,979.00,39539,1334833139,187.28,841.28
6347,170,752,186,136,50.120232,12.376404,976.50,39540,1334833140,186.96,793.29
6348,170,753,187,136,50.120011,12.376729,973.50,39541,1334833141,187.35,830.12
6349,170,754,188,136,50.119791,12.377054,970.10,39542,1334833142,188.10,827.84
6350,170,755,188,136,50.119574,12.377377,967.40,39543,1334833143,188.92,825.94
6351,170,756,188,136,50.119361,12.377696,964.90,39544,1334833144,188.92,812.81
6352,170,757,191,136,50.119148,12.378014,962.80,39545,1334833145,191.06,940.79
6353,170,758,191,136,50.118939,12.378329,960.30,39546,1334833146,191.96,908.23
6354,170,759,192,136,50.118731,12.378644,957.30,39547,1334833147,192.78,858.47
6355,170,760,192,135,50.118523,12.378961,953.70,39548,1334833148,192.12,874.86
6356,170,761,190,135,50.118319,12.379286,949.60,39549,1334833149,190.16,986.80
6357,170,762,186,135,50.118118,12.379614,945.00,39550,1334833150,186.22,1027.73
6358,170,763,181,135,50.117918,12.379946,941.20,39551,1334833151,181.03,1041.82
6359,170,764,174,134,50.117721,12.380277,938.30,39552,1334833152,174.31,972.07
6360,170,765,169,133,50.117528,12.380612,935.70,39553,1334833153,169.86,1009.91
6361,170,766,161,133,50.117336,12.380949,933.20,39554,1334833154,161.94,998.85
6362,170,767,154,132,50.117146,12.381291,931.90,39555,1334833155,154.44,974.52
6363,170,768,147,132,50.116959,12.381637,930.70,39556,1334833156,147.81,868.40
6364,170,769,141,131,50.116771,12.381989,929.50,39557,1334833157,141.91,975.40
6365,170,770,138,130,50.116581,12.382342,929.10,39558,1334833158,138.71,958.70
6366,170,771,134,130,50.116391,12.382697,929.10,39559,1334833159,134.02,1005.40
6367,170,772,129,130,50.116206,12.383055,929.40,39560,1334833160,129.81,902.33
6368,170,773,126,129,50.116018,12.383414,929.90,39561,1334833161,126.06,859.57
6369,170,774,123,129,50.115833,12.383771,930.10,39562,1334833162,123.44,862.65
6370,170,775,120,129,50.115646,12.384129,930.00,39563,1334833163,120.05,861.49
6371,170,776,117,129,50.115461,12.384487,930.20,39564,1334833164,117.04,850.68
6372,170,777,115,129,50.115276,12.384845,930.40,39565,1334833165,115.13,896.82
6373,170,778,113,128,50.115089,12.385201,930.70,39566,1334833166,113.65,911.99
6374,170,779,112,128,50.114906,12.385556,931.10,39567,1334833167,112.59,855.98
6375,170,780,112,128,50.114723,12.385909,931.20,39568,1334833168,112.94,793.58
6376,170,781,112,128,50.114541,12.386264,931.70,39569,1334833169,112.75,888.22
6377,170,782,113,128,50.114363,12.386619,932.20,39570,1334833170,113.49,846.75
6378,170,783,113,128,50.114187,12.386971,933.10,39571,1334833171,113.33,879.98
6379,170,784,113,128,50.114013,12.387316,934.20,39572,1334833172,113.76,850.82
6380,170,785,114,128,50.113838,12.387659,935.30,39573,1334833173,114.23,803.47
6381,170,786,115,128,50.113669,12.387999,936.50,39574,1334833174,115.05,863.33
6382,170,787,116,128,50.113503,12.388336,937.60,39575,1334833175,116.03,824.22
6383,170,788,115,127,50.113339,12.388667,938.80,39576,1334833176,115.95,839.42
6384,170,789,117,127,50.113178,12.388994,939.60,39577,1334833177,117.04,904.31
6385,170,790,117,127,50.113016,12.389319,940.60,39578,1334833178,117.78,864.28
6386,170,791,117,127,50.112856,12.389647,941.70,39579,1334833179,117.59,874.68
6387,170,792,116,127,50.112696,12.389972,942.70,39580,1334833180,116.11,907.25
6388,170,793,113,127,50.112532,12.390299,944.10,39581,1334833181,113.41,880.18
6389,170,794,110,127,50.112373,12.390626,945.60,39582,1334833182,110.29,892.91
6390,170,795,108,127,50.112211,12.390956,947.70,39583,1334833183,108.06,840.73
6391,170,796,106,127,50.112051,12.391286,950.70,39584,1334833184,106.03,850.86
6392,170,797,104,127,50.111891,12.391617,953.60,39585,1334833185,104.47,879.72
6393,170,798,102,127,50.111729,12.391952,956.40,39586,1334833186,102.75,863.82
6394,170,799,101,127,50.111569,12.392292,959.30,39587,1334833187,101.86,869.40
6395,170,800,99,126,50.111409,12.392639,961.60,39588,1334833188,99.24,802.56
6396,170,801,97,126,50.111248,12.392987,964.10,39589,1334833189,97.01,748.43
6397,170,802,92,126,50.111081,12.393339,966.80,39590,1334833190,92.49,744.95
6398,170,803,87,126,50.110914,12.393689,969.40,39591,1334833191,88.00,763.39
6399,170,804,82,126,50.110746,12.394044,971.90,39592,1334833192,82.73,705.63
6400,170,805,79,126,50.110574,12.394399,974.30,39593,1334833193,79.29,722.30
6401,170,806,78,126,50.110401,12.394757,976.70,39594,1334833194,78.20,732.10
6402,170,807,79,126,50.110223,12.395119,979.70,39595,1334833195,79.52,680.42
6403,170,808,81,126,50.110047,12.395487,982.60,39596,1334833196,81.98,671.85
6404,170,809,82,127,50.109873,12.395861,985.50,39597,1334833197,82.73,670.67
6405,170,810,80,126,50.109691,12.396237,988.30,39598,1334833198,80.77,684.01
6406,170,811,76,126,50.109511,12.396614,991.30,39599,1334833199,76.56,681.32
6407,170,812,70,126,50.109328,12.396995,995.10,39600,1334833200,70.16,655.37
6408,170,813,65,126,50.109143,12.397381,999.00,39601,1334833201,65.08,634.71
6409,170,814,60,126,50.108956,12.397767,1003.20,39602,1334833202,60.75,645.15
6410,170,815,58,126,50.108768,12.398154,1008.30,39603,1334833203,58.83,636.53
6411,170,816,56,126,50.108576,12.398544,1014.10,39604,1334833204,56.45,584.65
6412,170,817,56,126,50.108379,12.398936,1019.80,39605,1334833205,56.96,643.50
6413,170,818,58,127,50.108179,12.399331,1026.40,39606,1334833206,58.52,605.34
6414,170,819,58,127,50.107979,12.399727,1032.80,39607,1334833207,58.89,615.89
6415,170,820,57,127,50.107787,12.400114,1039.00,39608,1334833208,57.41,569.60
6416,170,821,55,127,50.107624,12.400462,1042.60,39609,1334833209,55.18,564.03
6417,170,822,54,127,50.107468,12.400802,1045.70,39610,1334833210,54.66,570.72
6418,170,823,53,127,50.107234,12.401254,1056.70,39611,1334833211,53.84,561.06
6419,170,824,53,126,50.107036,12.401659,1064.20,39612,1334833212,53.31,531.45
6420,170,825,55,127,50.106836,12.402064,1072.10,39613,1334833213,55.40,538.13
6421,170,826,57,127,50.106639,12.402467,1079.90,39614,1334833214,57.33,536.00
6422,170,827,60,127,50.106442,12.402869,1088.00,39615,1334833215,60.75,588.52
6423,170,828,62,127,50.106246,12.403269,1096.40,39616,1334833216,62.31,532.72
6424,170,829,64,127,50.106053,12.403667,1104.40,39617,1334833217,64.85,557.42
6425,170,830,67,127,50.105859,12.404066,1112.20,39618,1334833218,67.85,552.33
6426,170,831,69,127,50.105666,12.404462,1119.80,39619,1334833219,70.00,547.75
6427,170,832,72,127,50.105471,12.404857,1127.20,39620,1334833220,72.07,568.54
6428,170,833,72,127,50.105278,12.405250,1134.20,39621,1334833221,72.38,532.52
6429,170,834,75,127,50.105084,12.405642,1141.30,39622,1334833222,75.35,559.54
6430,170,835,78,127,50.104891,12.406037,1148.60,39623,1334833223,78.12,564.75
6431,170,836,81,127,50.104697,12.406432,1155.90,39624,1334833224,81.83,505.99
6432,170,837,82,127,50.104506,12.406831,1163.30,39625,1334833225,82.49,546.27
6433,170,838,84,127,50.104313,12.407234,1170.30,39626,1334833226,84.68,537.58
6434,170,839,86,127,50.104121,12.407636,1176.80,39627,1334833227,86.98,549.51
6435,170,840,87,126,50.103928,12.408041,1183.20,39628,1334833228,87.96,553.99
6436,170,841,88,126,50.103734,12.408445,1190.30,39629,1334833229,88.07,565.78
6437,170,842,86,126,50.103544,12.408852,1196.70,39630,1334833230,86.59,553.88
6438,170,843,84,126,50.103358,12.409257,1203.10,39631,1334833231,84.37,589.87
6439,170,844,82,126,50.103173,12.409664,1209.60,39632,1334833232,82.14,610.76
6440,170,845,80,125,50.102993,12.410071,1216.20,39633,1334833233,80.50,544.27
6441,170,846,79,125,50.102814,12.410477,1223.10,39634,1334833234,79.76,532.25
6442,170,847,77,125,50.102637,12.410885,1229.90,39635,1334833235,77.30,550.79
6443,170,848,75,124,50.102466,12.411296,1236.00,39636,1334833236,75.82,569.58
6444,170,849,74,124,50.102296,12.411706,1241.40,39637,1334833237,74.61,546.03
6445,170,850,73,123,50.102128,12.412116,1246.60,39638,1334833238,73.28,566.44
6446,170,851,71,123,50.101966,12.412527,1251.50,39639,1334833239,71.99,508.41
6447,170,852,70,122,50.101804,12.412939,1256.60,39640,1334833240,70.74,511.52
6448,170,853,70,122,50.101648,12.413354,1260.40,39641,1334833241,70.35,514.97
6449,170,854,71,121,50.101491,12.413772,1261.60,39642,1334833242,71.17,549.91
6450,170,855,72,120,50.101288,12.414247,1264.30,39643,1334833243,72.07,594.89
6451,170,856,78,120,50.101151,12.414635,1259.40,39644,1334833244,78.39,514.39
6452,170,857,89,122,50.100991,12.415057,1256.30,39645,1334833245,89.05,588.98
6453,170,858,102,120,50.100831,12.415479,1252.60,39646,1334833246,102.25,627.86
6454,170,859,115,120,50.100669,12.415897,1248.80,39647,1334833247,115.05,604.55
6455,170,860,119,120,50.100508,12.416319,1244.80,39648,1334833248,119.89,730.52
6456,170,861,129,120,50.100343,12.416745,1240.50,39649,1334833249,129.18,668.36
6457,170,862,136,120,50.100176,12.417174,1236.30,39650,1334833250,136.56,704.66
6458,170,863,142,120,50.100006,12.417607,1231.40,39651,1334833251,142.65,677.80
6459,170,864,144,121,50.099833,12.418046,1226.50,39652,1334833252,144.68,692.05
6460,170,865,148,121,50.099658,12.418487,1221.60,39653,1334833253,148.86,712.15
6461,170,866,152,121,50.099478,12.418934,1216.40,39654,1334833254,152.22,743.24
6462,170,867,155,121,50.099298,12.419386,1211.00,39655,1334833255,155.03,769.97
6463,170,868,158,121,50.099114,12.419842,1205.60,39656,1334833256,158.46,791.44
6464,170,869,158,121,50.098928,12.420304,1199.90,39657,1334833257,158.89,862.85
6465,170,870,160,121,50.098736,12.420767,1193.90,39658,1334833258,160.10,779.77
6466,170,871,161,121,50.098541,12.421234,1187.70,39659,1334833259,161.43,823.51
6467,170,872,161,122,50.098341,12.421704,1181.40,39660,1334833260,161.27,816.36
6468,170,873,160,122,50.098139,12.422174,1174.90,39661,1334833261,160.26,878.08
6469,170,874,158,123,50.097934,12.422642,1169.00,39662,1334833262,158.89,873.76
6470,170,875,157,123,50.097726,12.423112,1163.00,39663,1334833263,157.14,896.55
6471,170,876,156,123,50.097518,12.423582,1157.50,39664,1334833264,156.16,849.42
6472,170,877,155,124,50.097309,12.424057,1152.70,39665,1334833265,155.03,883.47
6473,170,878,154,124,50.097096,12.424531,1148.60,39666,1334833266,154.72,841.76
6474,170,879,152,124,50.096881,12.425001,1144.50,39667,1334833267,152.96,848.96
6475,170,880,152,124,50.096671,12.425467,1140.10,39668,1334833268,152.06,787.29
